x	 y	 U	 V	 t11	 t22	 t12
0.051065	0.002864	2.599083	0.004919	0.001216	0.000756	0.000029
0.051065	0.003273	2.673991	0.005541	0.001143	0.000741	0.000032
0.051065	0.003682	2.719752	0.006005	0.001110	0.000725	0.000031
0.051065	0.004091	2.742801	0.006155	0.001086	0.000712	0.000029
0.051065	0.004500	2.752740	0.006035	0.001067	0.000700	0.000029
0.051065	0.004909	2.756012	0.005679	0.001053	0.000686	0.000029
0.051065	0.005318	2.756453	0.005154	0.001040	0.000672	0.000032
0.051065	0.005727	2.755944	0.004509	0.001029	0.000656	0.000035
0.051065	0.006136	2.755172	0.003804	0.001017	0.000643	0.000038
0.051065	0.006545	2.754377	0.003087	0.001006	0.000633	0.000038
0.051065	0.006954	2.753620	0.002372	0.000997	0.000627	0.000037
0.051065	0.007363	2.752896	0.001676	0.000990	0.000624	0.000035
0.051065	0.007772	2.752200	0.000987	0.000983	0.000621	0.000032
0.051065	0.008181	2.751542	0.000291	0.000976	0.000618	0.000032
0.051065	0.008591	2.750896	-0.000418	0.000969	0.000615	0.000034
0.051065	0.009000	2.750282	-0.001190	0.000965	0.000614	0.000036
0.051065	0.009409	2.749719	-0.002021	0.000964	0.000615	0.000037
0.051065	0.009818	2.749192	-0.002943	0.000967	0.000619	0.000035
0.051065	0.010227	2.748647	-0.003974	0.000969	0.000625	0.000030
0.051065	0.010636	2.748091	-0.005128	0.000970	0.000630	0.000025
0.051065	0.011045	2.747493	-0.006410	0.000970	0.000633	0.000020
0.051065	0.011454	2.746832	-0.007802	0.000968	0.000634	0.000016
0.051065	0.011863	2.746084	-0.009310	0.000964	0.000634	0.000014
0.051065	0.012272	2.745268	-0.010878	0.000961	0.000635	0.000012
0.051065	0.012681	2.744408	-0.012520	0.000960	0.000640	0.000012
0.051065	0.013090	2.743552	-0.014242	0.000960	0.000647	0.000011
0.051065	0.013499	2.742733	-0.016055	0.000962	0.000658	0.000011
0.051065	0.013908	2.741961	-0.017958	0.000966	0.000672	0.000011
0.051065	0.014318	2.741220	-0.019943	0.000971	0.000688	0.000012
0.051065	0.014727	2.740466	-0.022020	0.000979	0.000704	0.000013
0.051065	0.015136	2.739701	-0.024150	0.000987	0.000720	0.000013
0.051065	0.015545	2.738894	-0.026331	0.000995	0.000735	0.000013
0.051065	0.015954	2.738013	-0.028537	0.001001	0.000746	0.000013
0.051065	0.016363	2.737066	-0.030747	0.001005	0.000757	0.000013
0.051065	0.016772	2.736093	-0.032952	0.001010	0.000767	0.000014
0.051065	0.017181	2.735146	-0.035147	0.001014	0.000779	0.000016
0.051065	0.017590	2.734270	-0.037365	0.001018	0.000793	0.000018
0.051065	0.017999	2.733489	-0.039614	0.001021	0.000810	0.000020
0.051065	0.018408	2.732830	-0.041910	0.001027	0.000829	0.000023
0.051065	0.018817	2.732306	-0.044261	0.001033	0.000848	0.000027
0.051065	0.019226	2.731903	-0.046673	0.001041	0.000864	0.000032
0.051065	0.019635	2.731609	-0.049145	0.001048	0.000878	0.000038
0.051474	0.000409	1.662573	0.002947	0.017052	0.006508	0.000157
0.051474	0.000818	1.825016	0.002651	0.011341	0.004069	0.000081
0.051474	0.001227	2.004779	0.002587	0.006520	0.002233	0.000033
0.051474	0.001636	2.185835	0.002794	0.003542	0.001274	0.000016
0.051474	0.002045	2.352130	0.003245	0.002022	0.000881	0.000018
